userid,age,gender,ope,con,ext,agr,neu,text
1e0fa57c9494e242d6d2c8a84d5e3dfa,-,-,-,-,-,-,-,"velence, legs, napszrs.,A Foolish Consistency is the Hobgoblin of Little Minds,s mr vget is rt. ja, 13 percig tartott.,fogalmam sincs mir?l beszl ez a sok ember itt a falamon. (kszi mindenkinek),Every day sends future to past\
\
Every breath leaves me one less to my last,alimentant, boire, aliboron!"""
1e4a0f4861c35d367f3f9b2cd29a4830,-,-,-,-,-,-,-,"Happy Father's Day,Chewed up and Spit out!,I survived last week! Feelin good.,My car was broken in to! My radio and some cd's were stolen. :( I hope mendelssohn  turns his life around. Well, now I have a trash bag for a passenger window. Lame.,Happy Thanksgiving! Remember being Grateful makes people HAPPY!,lol my picture is so sad!!!,Today is a two gig day!,The beard is coming in nicely. When I return to Balimore in January I will be quite grizzly!,I had a dream that Johannes Brahms was trying to kill me!.....??? help????,I finally got a membership at the Johns Hopkins Gym! Anyone want to play Racquetball?,I could not be a musician without a metronome.,Merry Christmas!!!!,What if Lucky Charm Marshmallows had monetary value?,Mozart is the best. I am going to sleep very happy tonight!,I consider myself an O.K. cook, and I've heard that pot roast is one of the easiest things one can make. How then, even after two attempts, do I make the world's most disgusting pot roast?,Time to PARTY!!!!!!!!!!! No PSO this week"
1e5133ee60b06a5dcd6d288c0e39de35,-,-,-,-,-,-,-,"???????????????,NYU, I'm coming~,needs an intern...,???? RIM?????????????????,will figure out how to display Chinese on Blackberry...,It's really expensive living in New York d-_-b,Blackberry can display Chinese now, but how to input it....,It's blizzard!"
1e84bfe1c9bbd549913aad1bc57c8878,-,-,-,-,-,-,-,"will drink your milkshake. *SLURRRP* DRINK IT ALL UP!,is getting a little better.,is much healthier!,is home! but my cell phone is dead and in a suitcase somewhere between Dallas and Ft. Lauterdale.,twilight zone + new macbook = one awesome Friday. And weekend.,Tai bo abs is keepingh me busy!,has begun to take apart her rooms, and is discovering many fun things from the past.,is blissin'!,'s room has kicked her butt. And is therefore exhausted.,Is going to bed.,had lotsa fun at Izzy's Birthday party.,Why is it so hot outside?,is sooo close to packing up her room!,wants to play with all her legos one last time.,is going through her clothes. Is it really that soon 'til college?,ran out of allergy meds at moms. Gonna hop on my bike and go to dads for more.,is in da bliss!,is preparing to leave for orientation. Hanna says its kind of boring. At least I'll get some info!,is officially a Gator!,wanted to go to the beach today, but it looks like rain. :(,is blissin'.,is going to do some tae bo abs with mom.,'s dad i"
1e9a634695f47a8c25eeea13c3e2862f,-,-,-,-,-,-,-,"What's on YOUR mind? How da ya like that Facebook? Someone finally hit ya with a dose of your own medicine. HA!,The Citadel... Monday,Just found out I'm an uncle... again.,Would you rather be a pen or a pencil?,Help... Modern Warfare 2 or Left 4 Dead 2???,Fixed my 360 and bought Modern Warfare 2,What do you get if you take someone who hasn't used a cash register in a really, really long time, and force them to check out Christmas shoppers... you get a lot of really mad people. Wal-Mart gotta' love it.,SNOW AT THE CITADEL! CANCEL SMI!!!,iPhone or Droid?,HTC Thunderbolt wins my money...,KICK ASS was freakin' awesome! One of the best movies I've seen this year.,So I finally learned what that Twilight, New Moon, Eclipse movie thing is about... Some woman trying to decide between necrophilia and beastiality.,It's snowing on Christmas day, coincidence?... I say NOT, the government is behind it.,The Walkind Dead is a television masterpiece!,TO ANYONE THINKING ABOUT DOING THIS, I DO NOT ADVISE: Going on a three mile "
1ea8ecf200648f3f27f8119aa9234fb4,-,-,-,-,-,-,-,"Two More Dayz!,Loving.. eating.. ICEBREAKERS!!,have a safe drive Jamie! :)-,I'm in Jeddah now!!,I'm so pissed for giving my ipod to izone for them to jailbreak it, cuz now it didn't work and all of my data is gone!!  :@:@:@,going to 9al7ia in 10mins!! anyones invited :P :P's,it's good to be back in Jeddah!! :D .  but only till Sunday  :(,falling in love with icecream again...,Where's my phone?,ps3 name: Jaber_walker,When I read capitals THE VOICE IN MY HEAD YELLS!,Someone tell me some fun things to do in montreal!?? and dnt you dare mention any museums! lol,Go Rooney! Go England! Fuck Green! :P,\You can cry, ain't no shame in it\ - Will Smith,1 + 1 = 2 lol 9abri!,lol Team America LMFAO the Aids Song ahaha,Just lost the game....  :(,Bones sucks..,c'mon snow. don't go away!,loves breathing,cebook is like a refrigerator. You get bored a keep checking, but nothing ever changes.,I wish I never commented on that photo!,Leaving Calgary December 18th! :):( :S,c'mon Facebok! Lets bann x-box!,HELLO WORLD!,(Jamaican Acc"
1ea8f49036a03df4ffaba40b56104a86,-,-,-,-,-,-,-,"DRINKS IN MINE AT HALF 7 FOR ALL THE GIRLS IF ANYONE IS AROUND ! x,Only two more days of work..whoohoo!! :),We're all going on our.... Summer Holidays! No More working for a ...week or two! or Eight!! Celebration time!!!,Back to the grindstone :(  I hate when the summer's over - boo,Poor Tipp :( ...maybe next yr!,Ok HELP I've just dyed my hair electric red, like seriously artificial red....  I actually look like a fire station....It is  AWFUL! My poor little 5 year olds will scream tomorrow morning with fright... Absolutely nothing I can do, is there?????????????AHHHH,The Apprentice makes me wanna scream, they are all sooooo cringy! Aghhhh!,just moved into new home :),We have a new puppy. Yaaay! :),Val d'Isere here we come aaagghhhghghghgh sooooo excited I can't contain myself !!!!,Check out my singing doggy Wally, I put him up on youtube under \Singing dog wally\...,Thanks everyone for all the lovely messages...We had the best day ever!! Can't wait for NYC!!! Whoooohooo,SNOW! SNOW SNOW .....YAAY,Amazing! see"
1f3d2d99a41d067d63cd866aa91cd2e8,-,-,-,-,-,-,-,"I jus ran water to wash my babies bottles, yet im on here staring at nothin...goodnight,I'm losin it ya'll, I'm tryna save my self heartache but I might be taking part in it. I dont know we'll see.,People should learn to let things go and let the past be the past. Tryna dig into the past just gets messy, just leave it alone and look to the future.,I have continued to ignore my lack of iron by not taking my iron pills and now I am down to no energy and a bad attitude. take it from me do what you have to do and get it over with.,Today is a good day but a sad day at the same time cause my today is my baby's 1st  birthday and he a man now...the sad part to me is I dont have any more little babies.,Being a mom is hard work (sigh),just came from church and I'm so tired.,Life's a trip! Do we ever really learn who we are?,ugh...girls suck!!,PLAY ALONG: If you were to see me in a police car, what would you think I got arrested for?? Answer me, then paste it on your status to see how many crimes you get charged with :)"
1f5c37ebe54ebf1d671c82bebc77d8e9,-,-,-,-,-,-,-,"my puppies are running around and barking..they r so cute!!!,is with kelli miranda and later tate,is gonna go insane from being this bored!!!,issssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,got to hang out with my cousin last night..it was fun... haven't seen him in a long time!,waiting for this weekend!!!,is singing  and dancing with my niece.. Vanessa :P,has Vanessa for the weekend :),My sister is pregnant....again...SO HAPPY!!!,had fun at my moms...haha,fun times last night...bad but fun hahah,Races friday welcome home party saturday fish fry sun and then sisters place for a day or two :),went to the races had to run home in the rain..only one block but still got soaked,come on deven and devon....lets fight ..haha,isssssssssssssssssssssssssssssssssssssssssssssssssssss,hung out with Kelli, Trina, Tiya and Carl,Teeta had her puppies!!! :),bored..and hungry,Had a horrible night...cant stand her!!!,is watching my niece Vanessa Kaye &hearts;,is annoyed,is at dustin's with miranda getti"
1f6ea6dd1978570509bd80c8cdda3679,-,-,-,-,-,-,-,"sporo tego :(,don't be so sad people! Do you really think he felt well lately? Let's sing the dream theater's song \the spirit carries on...\ and honour him that way not by weeping...,how come every time u come around my london bridge wanna go down? how??? :),the Queen of Discourse :D,My heart is beating like a juuuungle druuuuuuuum tunkurunk tuku tuku tunk tunk!!!!,strasznie bol? mnie z?by :(,z bol?cymi plecami udaj? si? na zas?u?ony spoczynek...,Matko ?wi?ta... Co za biurokracja na tym SWPSie...,po za?o?eniu Bubusiowi facebooka pocz??am popada? w samouwielbienie...,sunny days, where have you gone?,and what weather is the winner today?,Behemoth poprostu roznis? Stodo??... ?oili nieprzeci?tnie...,Po gruuuuubej sobocie odpoczywam :),to by?a noc pe?na quizzw na FB :D,why does it have to snow on me???,turu ru ru :D,9 dzie? bez szluga :D,\This is it\ - polecam - Natalia Krupa :D,no dobra, troch? jestem zm?czona :(,Leci czwarty dzie? bez papierosa :],Obrona Ma?ej, sklepy, banki i ca?e to za?atwianie straszni sko"
1f81341e9f258782b1664e03abd9d148,-,-,-,-,-,-,-,"Finally finished moving!!!! god i absolutly love raleigh....you know your backwoods carolina when civilization feels like luxury ahahahah,so i totally spelled the wrong your. it should be you're lol,just chillin' on my last day off. its back to work tommorrow,Aaawww, thanx everyone for the birthday wishes. I had a super day! I think that my twenties are going by wwwaaayyy too fast though, lol.,so...its raining outside......again,I don't know why I have a facebook. I never get on.,just awake and its 4am...ugh,R.I.P Patrick Swayze-you'll be missed!,i love having days off,Finally feeling like I'm once again amongst the living,I had my first math class today....tomorrow creative writing!,so i guess the thing nowadays is to post lyrics for your facebook updates.......here's to conformity......wait i don't know what song i want to post,definitely looking forward to having a day off soon,The only way to get rid of a temptation is to yield to it-oscar wilde very sound words to live by hahaha,Finally! home from work-d"
1f94c77c6ef2277bce19987e57628c71,-,-,-,-,-,-,-,"In memory of those\
who lost the battle against cancer, and those who continue fighting. I\
pray for a cure. 92% of you won't copy & paste this text to their\
Facebook profile status, will you? I DID, for those I love. Proud to be\
part of the 8%.."""
1f9e9fb83bbd77faf931a31954897875,-,-,-,-,-,-,-,"is up and trying to decide what to do first. There always seems to be something to do around the house. Still looking for a job too!,is getting ready to go out of town tomorrow, one of my uncles passed away.....going to the funeral on Wednesday.,bored crazy......I WANT MY JOB BACK!!!,have to take my son to weightlifting in a little bit, then to Walmart around 1pm.,is off to take my son to weightlifting and then back home to mow grass....yeah, so much fun!!,is getting ready for another boring week of not working!,STILL LOOKING FOR A JOB!!,anyone know any good lawyers??,An all-around pleasurable experience. Can make your ribs hurt from laughter and make your eyes cross with orgasmic delight. Soft and warm to cuddle with and a Deana can beat you at sports too. A rare find. Sensual, outrageous, beautiful, quirky, great boobs,:-) It's been a good day!,Goodnight all...sweet dreams!!,? MMMM...COFFEE!! ?,Have a wonderful day everyone!,Is wondering if you could describe me with 2 words, what would you say?It has to be"
1fb2e6d51ffe8f6bb02f64e7bced747a,-,-,-,-,-,-,-,"Back from Vegas! :D,.,x.x <3,Do you think that Danny Nguyen would sell you out for a million bucks? - Yes Do you think that Danny Nguyen would ditch a date? - Yes Do you think that Danny Nguyen has ever stolen from work? - Yes You guys are assholes. :[,I gotta feeling, that tonight's gonna be a good night. :],abc123,DDR is fun<3,At Michelle's bday party. :),I'm busy Saturday, so no bothery bothery :],I fucked up -_-,gosh, i played assassin's creed 2 until 3 am. aha,fml,BLAH! OMG BORED!,l feel really fat o_______o,12/5/09 = Big Bear. :),I'm at Westminster mall if any of you wanna kick it. :),Six Flags on Saturday! I'M SO EXCITED! FIRST TIME EVER! <3,People from Bank of America are dicks. lol,I WANT TO DRIVE THE AE:86 Toyota Trueno (Atey Sick, Corolla! :D),Fucking...Kill...Me...Now... I can't go snowboarding = no reason to live...,I'm ready for whiteout :],I LOVE YOU BABY! ?,Do the D.A.N.C.E. 1, 2, 3, 4, Fight. Stick to the B.E.A.T. Get ready to ignite.,~ <3~,Snowboarding Friday! :),Fuck...Every time something "
1fdd377d58a2982afe312b8b7c7b7365,-,-,-,-,-,-,-,"USB WHERE ARE YOU?,CAMP! so boring,KWON LOVE GAIN! KWONGAIN COUPLE!,LOCKET!,reach home at like 1230. so tired!,Mae Seah Jia Yun ON SUNDAY!,mentally tired. :(,SUPER ULTRA PRIZEEEEEEEEEE,BURGERRRRRRRRR! SUPER ULTRA DUPER NICE AND FUN!,mail is flooded with mails from facebook because of HOGC!,i forgot to log out ebuddy yesterday and i had 10unread messages from yesterday till now! HAHAHA!,going to resort world later(:,TRUE FRIENDS TRUE LOVE,START STUDYING NOWWWW!!! (:,I THOUGHT TOMORROW WAS SCHOOL DAY!,IS ALONE AT HOME!,I WANT TO GO YOG VILLAGE!,ULTRA PRIZEEEEEEEEE~,REHEARSAL , REHEARSAL AND REHEARSAL!,FROLICK , MUSTAFA , CITY SQUARE MALL! HAD FUN WITH TAN PEE GEOK , MAE SEAH AND ESTHER WONG!,CLASH OF THE TITANS IS AWESOME! (:,WHY IS THE SOCCER FIELD HOT AFTER THE MATCH?HAHA!,I FEEL LIKE DRINKING BUBBLETEA NOW!,IN THE CAR USING LAPPY NOWWWWW~ HAHA!,I JUST BOUGHT A TABLE FROM IKEA! HAHAH!,Good morning!!!!,JUST WATCH DIARY OF THE WIMPY KID! NICEEEEEEEEEEEEEE~,fail my 5 batteries because of inclined pull up!!!!,may"
1febe959654c25bdc22cc0b166bb2d22,-,-,-,-,-,-,-,"la emocion es un estado de animo..va y viene; pero la dedicacion y el interes genuino son las llaves al exito. -Cynthia L.,if someone is jealous or secretly mad at you(and shows it)...you must be doing something right =],estoy convencida, nos vamos al mundial! VIVA MEXICO CABRONES!!!,if i type my name..i'm on the first page of google images..wth???scary o_0,muchos millonarios quisieran vivir nuestra vida...(a lot of millionaires would like to live our life) =],finally moving to my own apartment =D aahhh!! so excited <3,determined to buy my guess pumps and apple bottom jumpsuit..materialistic? hmm perhaps, but i gotta spoil myself sometimes =D tehehe,so 3 family members and a gay guy have told me i remind them of tyra banks.. hmm....must be the big forehead! haha,I adopted a second kitty!!! =D,GRAND CANYON..HERE WE COME! =],coutez: \fantasia in d minor\ pour Mozart :)  definitivamente de mis canciones favoritas de todos los tiempos <3,THANK YOU ALL FOR THE SUPER-DUPER COOL HB MESSAGES..YOU GUYS ARE THE BEST, "
1ff4bd93618179366c1c56ede3381730,-,-,-,-,-,-,-,"???????????????????\
????????????????\
\
Comment of a movie \""Memento\"" that I watched today for the first time;\
How arbitrary a man's understanding of facts.,????????????????????????????????\
????????????????????????????????????????????????????????????????????????\
?????????????????????????????????????????????????????????????\
?????????????????????????????????\
\
???????????????????????????????????????????????????????????????????????????????\
??????????????????????????????????\
\
?????????????????\
??????????????????????????????????????????????????(?)?????????,I was reading Osamu Tezukas classical manga, Phoenix.  I read several volumes, then my brain were occupied by thoughts and emotions of many characters it the story.  I was about to go mad.  As the large scale of stories this manga has, I can feel confused when I read many at a time.,??????????????\
\
????????????????????????????????????????????????????????????????????????\
????????????????????????????????\
\
To be or not to be, that is the question.\
??????????????????"""
203a398312e0e59f1aba7778bd383ea7,-,-,-,-,-,-,-,"is making herself feel better with an icecream/sweatpants/goodbook kinda night,is in a bad mood,is leaving for Miami in the morning =D,is ready to move into college NOW...,Cant wait to skate with Charlotte, go to the mall with Rachel, and go to the movies!!!!!! =D =D,Had a good time at the rink today =),is going to Six Flags with the family today,is leaving for Kansas in the morning,Loves 4th of July food =),Good luck tomorrow to my American Idols =D <3,likes watching Worlds videos =),is feeling a little less paniced and a little more organized,is excited for her day of working out, skating, and Harry Potter =),is lovin life right now =),needs a video camera,Had an awesome day yesterday =),just learned the Hoedown Throwdown...yeah...,loves shopping =),is happy to be home,Has a LOTTT to do in the next few days,Thanks for all the birthday wishes!,is packing up and making guinea pig t-shirts.,has quite the exciting few days in front of her! Pizza Wednesday, Olympics, Sardines, Party, and Color day! =D,has a brok"
20707a6c283ecead2a3cae9c1795076c,-,-,-,-,-,-,-,"FlirTatIoN: atTenTioN wIthOuT IntenTioN,On the keyboard of life, always keep one finger on the Escape key..!!!,If I live to be a hundred n never see the seven wonders\
That'll be alright.!\
If I don't make it to the big leagues n never win a praise\
I'm gonna be just fine.!\
\
Coz I know exactly who I am..\
I'm my papa's daughter, I'm my jiju's n di's darling n when the day's done, my momma's still my biggest fan..\
Sometimes, I'm clueless but I've got friends n cousins that love me.!\
They know just where I stand n thats who I am.,I wasn't born a princess..\
BUT IF THE CROWN FITS..? :P,She was looking for love.. He was looking for fun\
Yeah, boys n mascara always run... :(  :'( \
lol,You'll always be a part of me,\
I'm a part of you indefinitely..\
Boy, don't you know you can't escape me,\
Ooh darling coz you'll always be my baby..!,THIS IS THE BEST FEELING...\
This INNOCENCE is brilliant..!!,The average woman would rather have beauty than brains, because the average man can see better than he can think.,When you walk away"""
20ccce31bd5ab239eaec2c8c3254253b,-,-,-,-,-,-,-,"eating tacos in chip form,back home in Grapevine,finally got my acoustic guitar,is gonna try to help VBS at ALC next year,hey add me as your neighbor on farmville,sooooooooooooooooooo bored,English 1, Moravek Pers. / Family Dev, Diamond Football 1,Speer W.Geog PAP, Stanley Geometry, Heiss Spanish 1, Wielamd Football 1, Speer Bio 1 PAP, Friday   Schedule for CHHS,Whoever likes Harry Potter is lame, for crying out loud its witchcraft, which is the devil,football practice at 3 30,Im Up,Ok Rayne. Well I Love You,and some castles made of sand slips into the sea eventually- JH,gonna be PARTYING in Austin TOMORROW,well its offical i have a broken hand and i will be in a cast for 3 weeks,with lindsey fuller =.],just victoms of the inhouse drive by,they say jump, you say how, your brain dead your gonna f*** the bullet in your head,i wish i could take back all that i said to you, i wish we never fought, but i know i can't change what i have done to you.,YESSSSSSSSSSSSSSSSS. I finally got my cast off, but my hand smells"
20d80145f63ccb97a10b2635e6a78283,-,-,-,-,-,-,-,"Thx for the birthdayy wishes !! :),gtn' ready , work , then !? .... FML!!!!!,gtn' readyy , work 2-close , then !?,is sick and tired of all the fighting ...,Do you know what's worth fighting for ? ,  When it's not worth dying for ?,is tired of all the people fighting ....,Wishes people could get along these days ...,is wondering what to do *-) ... thinking .. :S,hmmm , what to do ? .. shopping fridayyy :) (yn),well .. what to do tonight ;.. (yn) :) ..,, .. is bored , ..,babysitten , gtn ready , then work 2-close ..,bed , school , shopping :) , and thenn ?,; .. shoping friday :) .. ; .. gtn' ready , school , work 3-close .. oh joy hah .. ;,; .. shopping friday :) .. ; watching tv , gtn' ready , bed , gtn' ready , school then work 3-close .. ;,wow ... people these days ... lmfao ..,Merry Christmas everyone !! :),dance in 2 hoursss :):):) ,.. c ink une primee pi unee brosse :),work 4-11, bed, work 6:30-5, then movies ?! ..,hhhmmmmmm , cleaning my room later ?,why does it always snow/storm when there is no school "
20f2c0f1d43160e142ea84f61d2dfe84,-,-,-,-,-,-,-,"bye bye ann arbor,owns a brand new holga!,thinks Michael Stagg is the coolest guy in the world without a doubt...,is leaving for Ann Arbor to orientate.,Thank you to all the fambam and friends who have made my past summer the greatest in a while :),WHY ARE YOU DUE TOMORROW, PROJECT!? I HAVEN'T STARTED YOU YET!,Urbandictionary.com defines me as:,MY PARENTS BOUGHT ME A BOWFLEX FOR CHRISTMAS!,im in love with Paris Glickman & Neil Zemba,is going to the AFC championship game to see his Jets!,MY JETS!!!! :),You know you're a poor college student when you have to hang up your new Lady Gaga poster up with bandaids."
20f3988e07f72a02fb8b55f4634486f3,-,-,-,-,-,-,-,Hot on shelves ! Health Behaviour Intervention in Developing Countries (Nova Biomedical Sciences  by Supa Pengpid only 145 USD !!!
2122b9285dc800f9b1e2e8b58bdfa7f7,-,-,-,-,-,-,-,"RAMADAN KAREEM ...ENJOY IT AND INVITE ME FOR IFTAR ;),Price is what you pay.....Value is what you get!!,If  the human brain was simple enough for us to understand,we'd be so simple we couldn't :P,is in tunis and enjoying the weather the food and lot of parties,Flying A320 is like playing on a playstation.....;) great plane, fun to fly,back home :(,CBT hates CBT,enjoying a lovely day in tunis ...cold beer by the pool,So what to do this weekend....anyone got any bright ideas...,IS BACK IN DXB TOWN time to rock and roll,A320 TR in my back pocket :D,Had a great night out in tunis...its the best..to be honest i'm in love with tunisia..,Eid mubarek to all my friends and family :D,yeah brazil!!!!!!!!!!!!!!!!!!,stuck !!!,I don't feel like ...........,ramadan kareem to all my friends and families...keep fasting :D,Can't wait any more.. i think i have made up my mind,Tomorrow i'm gonna travel to...........,Has finally got internet at home :)),Can't wait for the .......?,driving to the ..........,I'm bored of dubai ...."
2148f403fa9048f01c3a25d4a0c17c18,-,-,-,-,-,-,-,"am not very well and i hate it ;;,i hate when some people try to bring you down to there level and u know what i cant be bothered with them kind of people anymore,let them kill themself worrying over other people who dont care for them at all and they just used them when it suits them,good luck.....,Happy Birthday to my first born son,hope u have a really brill day all our love mum & stephen xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Randy R.I.P,u will be missed xxxxxxxxxx,hope everyone is enjoying christmas xxxxx,thank you everybody for my birthday messages i really felts so gd xxxxxxxxxxxxxxxx lovs ya all xxxxxxxxxxxxxxxx,Am just so fed up,people make me laugh but not the funny way at all,MY BIRTHDAY 2DAY,my best friend was buried yesturday may jan R.I.P,my best friend jeanette died today and she left behind a beautiful daugther R.I.P jan i love u always xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,I wished that people wouldnt chat shit on facebo"
2158cd57f6eeb42e82f15252162131d9,-,-,-,-,-,-,-,"Had a great day today.  Lara and Michael 5 today, went to the cinema with all the girls then onto Maccy D's.  Thanks for the lovely pressies desps!!,Had a great night at Rachel's Mexican themed party was brill!!  Head very sore this morning but nothing a house full of kids can't fix. Thanks Rakel, looking forward to the next one!!  Joeyx,Just got back from our hols to the Dordogne.  Had a great week, weather was gorge!!  Lots of unpacking now grrrrrrh!! Photo's to follow soon..........,Went to see Take That in Manchester was soooo good I was really excited could  have peed my panties!!! Thanks to Rachel for the pressie and being such great company. Also, for driving us there safe and sound.  Still on a high now!!!!!!!!!!,Anna asks me, \Mum, are you going to hoover?\ I reply, \Yes\ Anna then asks \upstairs and downstairs?\  \of course,\ I say.  \Yipee!!!!!!!!!!!!!!!!\ cries Anna.  Well........................of all the cheek!!,It's so nice to just chill and will probably stay in my pj's till at least 11 - what"
2196b0dd6f6b43dda36e5ab775f21c3b,-,-,-,-,-,-,-,"is missin my son and wives,noot seen them coz im poorly :-(,is lovin my new car! :-),woop woop bring on the bilbaio cruise tomorrow, gonna be a messy few days lol!!!,cant believe our lil man is 1 today, where does the time go!!!!,wants to thank everyone for my lovely birthday messages xoxo,aint lookin forward to tonight!,New blackberry takin bloody ages to set up,Finally set up my blackberry, only took an hour & a half lol,4 weeks till bakin time in turkey woop woop! Might even bust out my mankini lol ;o),aint feelin bein back from holiday!! on the other hand its 10 days till the wedding. soooo much to do!,needs a new job talkin to young people for a change,off to turkeyfor a week in August, cant wait!! then married 3 weeks later :o),peanuts every bloody week! Why do i do it? 3 weeks and counting till holiday time cant wait ;o),how can soooo much go wrong in such a short space of time??,7 weeks till our holiday in Turkey!!! Cant wait :oD,is finally in reading, let the fun begin!! ;o),ding dong!! here we go ag"
21cb3f9524c8255108ba2760209f93a4,-,-,-,-,-,-,-,"sao eggplant m?c ch?m th? :(,sao gi m by gi? chng n xinh th? nh?! ??a no c?ng xinh x?o, tr?ng tr?o, tc tai ng m??t X-) nhn thch ?i l thch X-),I'm amazed by all your patience Everything I put you through..,I'm so bad. Hate me :(,d??ng nh? c v?n ?? v?i nh?ng th?ng c v?n ?? v? ??u tc :|,life is a maze and love is a riddle,Cc b?n ?i qua b? H? m th?y H? G??m, Thp Ra v?i l?i ?y ban TP lung linh qu th ... hihi ...:\> ??y l anh trai t? thi?t k? ??y nh h h :X,...lc l?i n?ng nn tha thi?t nh?... ?,misses you like a child misses their blanket...,sao c? lm ti ph?i bu?n th? ny :(,The irreplaceable D0 ? :),99 days till \thi ??i h?c\ /:),34 days till \ngy cu?i cng\ :(,tr?n h?c,if it's over, let it go\
and when you wake up it will seem so yesterday, so yesterday...\
\
haven't you heard that I'm gonna be okay ? >:P,d? i lm quen v?i lm l? ci g :| c ?? yn cho ng` ta h?c ko th b?o =)),n?u Vivi Ho ? ?y, n s? phi ngay ra b? H? v?i mnh, s? ?i b? quanh H?, s? nh?y nht ch?p ?nh, s? c??i rch c?"""
2212465c3fd8e6048d2ee98910f1b650,-,-,-,-,-,-,-,"lallaa iset animehetket kutsuvat ehk kohta,+ yleinen kielitiede 3,Tuovilla, Simo nuali mun jalkoi ja nyt ala-astekaverilisykset jeejee,oli kymmenen tuntia kirjastossa ja kuvittelee ett sill saa \hyv yritys\ -pisteit ja ett niill psee yliopistoon.,veljeni on ruskea kuni maitokahvi, tunnen oloni kellertvn harmaaksi,dataa yksin himas. Kruununhaassa. < 3,hieno aamu alkoi idyllisell pyykkyksell ja Yleisell kielitieteell mutta meni pieleen kun avasin koneen :<,the answer was to become a dancer,kiitt kaikkia yhteisesti onnitteluista ja kieltytyy sisistmst uutta ikns.,kaikki on nii kivaaa < 3 luulen et joku oli lisnny jotai mielialanparanninta mun suklaaseen,on vsynyt blaaa,valmistautuu isnpivlliseen,Tuhtia tavaraa hintaansa nhden. (Suorsa: Viiniopas 2009),parisuhdeaikaa, feisbuuk vs. fallout,rraaargh harjoittelen kuorobiisej apinan raivolla,minne katosi pivt,ptti tnn vaihtaa sukunimens Makkaraksi. Metti Maaria Makkara! Voiko parempaa nime olla?!,paratiisi puuuuu,huomenna "
222ea426696257b752eda8c916316d04,-,-,-,-,-,-,-,"is going to seven rivers private school next year.DX,i had a crazy and pointless vacation.,fun time tomorrow!!,???(?_?)??? ???(?_?)??? ???(?_?)??????(?_?)??? ???(?_?)??? ???(?_?)???,My cockiness knows no bounds!,i hate algebra,having a cross country meet on Saturday at 8 am,The cross country season is over, and i won the most improved award for running 5 KILOMETERS IN 28 MINUTES WHEN JUST 6 WEEKS EARLIER I WAS ONLY IN THE MID 30'S!!!,just got a SCHOLARSHIP!!!!!!!!!!!!,My grandfather died on wednesday,november 25th...,the school dance is 20 dollars!!!wtf!!,just saw AVATAR in IMAX 3D! it was amazing!,send me a skype message my usrename is mark_live82,\Job said to God:why have you tormented me so?! i now have nothing! my family,friends, and children have been taken away from me! Why,God! and god said \there's just something about you that pisses me off!\--- Steven King,The Book Of Eli was a really good movie. you should all see it.,FFFFFFFFFFFFFFFFUUUUUUUUUUUUUUUUUUUUUUUUUUU------------i pulled a groin muscle wh"
224937f9e5b325254288e7b310eb0e38,-,-,-,-,-,-,-,"Please pray for the safety of one of our batchmates, Rafael Panggat. His whole house was submerged a while ago. Last time I heard, he was sitting on the roof.,is currently a refugee in Ateneo Grade School. He is sleeping at the CMO.,Still staying at AGS,Nakauwi na ako sa bahay pero walang internet kanina. Grabe putik dito. Hanggang tuhod in some parts :((,Making notes on Advanced Bio Test...,Lorenzo Bautista, Benny Adapon, Ejay Domingo and other \A\ guy: Make a new script for Chinese class. Ang hirap gawan nung topic natin but I'll still try.,Thank God! Tapos na ang lahat ng projects. I can rest in peace now...,Jake Espiritu... WALA LANG =)),Thai Group: Meeting tomorrow: 1 hour and 30 minutes after dismissal (Just be ready, hindi pa sure),is HoN-ing,Naiirita ako sa mga taong gaya-gaya,Wala ba kong ginagawang maganda?,AP Thai Group: We have a meeting later 12-3 pm at the AHS Cafeteria (Tentative). Please be there. Thanks! Dren M. Pavia, Neil Tuason, Jerome Madarang, Molo CruzAngel Yap, Ryan Abis  and others,In"
226cec9fed83c4872057197cf78c0368,-,-,-,-,-,-,-,"well i think i am going to play some video games on my xbox 360,glad to see that alot of my old class mates are doing great dont forget to take a moment and remeber those on this day 8 years ago,is it just me or when we were in school the days were slow but now that my kids are in school the day just flys buy whats up with that,Just wonderin exactly how many people on my friends list owns a xbox 360 my guess is 3,feelin good my wife has been gone for a week and cant wait for her to get back,COPY THIS INTO YOUR STATUS AND SEE WHAT PEOPLE RATE YOU!!!! 1=crazy, 2=i'd marry you, 3=talkative, 4=sarcastic, 5=i miss you, 6=good ole boy/girl, 7=moody, 8=dumb, 9=mouthy, 10=spoiled, 11=trouble, 12=hot, 13=funny, 14=homewrecker, 15=amazing, 16=tough, 17=cute, 18=psycho hosbie, 19=easy on the eyes, 20=i love you, 21=gorgeous, 22=hard on the eyes, 23=cool,i hate mondays when will the weekend be back,it took its time getting here but TGIF,you can never know the true meaning of happiness until you make others happy as well,"
